   0.337826E+03  -0.159527E+02  -0.232371E-01   0.227455E-01   0.650329E-02
   0.337808E+03  -0.159806E+02   0.790712E-02   0.589635E-02   0.197271E-02
   0.337814E+03  -0.159862E+02  -0.853860E-02   0.230038E-02   0.176861E-02
   0.337817E+03  -0.159321E+02  -0.209210E-01   0.224773E-01   0.614139E-02
   0.337806E+03  -0.159053E+02  -0.159376E-01   0.111231E-01   0.388705E-02
   0.337802E+03  -0.159463E+02  -0.120218E-01   0.107575E-01   0.322645E-02
   0.337799E+03  -0.159181E+02  -0.104150E-01   0.123712E-01   0.323431E-02
   0.337798E+03  -0.159187E+02  -0.641385E-02   0.900355E-02   0.221089E-02
   0.337793E+03  -0.159668E+02   0.153994E-02   0.613373E-02   0.126482E-02
   0.337796E+03  -0.159412E+02  -0.765558E-02   0.462393E-02   0.178873E-02
   0.337795E+03  -0.159184E+02  -0.593362E-02   0.902655E-02   0.216043E-02
   0.337796E+03  -0.159169E+02  -0.111577E-01   0.815599E-02   0.276416E-02
   0.337797E+03  -0.159049E+02  -0.204218E-01   0.261143E-01   0.663025E-02
   0.337788E+03  -0.159289E+02  -0.132116E-01   0.501029E-02   0.282594E-02
   0.337788E+03  -0.159213E+02  -0.150034E-01   0.114431E-01   0.377384E-02
   0.337772E+03  -0.159847E+02   0.991088E-02   0.785814E-02   0.252963E-02
   0.337776E+03  -0.159835E+02  -0.102475E-01   0.283257E-02   0.212635E-02
   0.337774E+03  -0.159794E+02  -0.688435E-02   0.774717E-02   0.207280E-02
   0.337780E+03  -0.159929E+02  -0.239891E-01   0.108087E-01   0.526233E-02
   0.337769E+03  -0.159071E+02  -0.225861E-01   0.204338E-01   0.609154E-02
   0.337771E+03  -0.158607E+02  -0.288956E-01   0.326448E-01   0.871926E-02
   0.337764E+03  -0.159472E+02  -0.284049E-01   0.193816E-01   0.687746E-02
   0.337757E+03  -0.158665E+02  -0.190566E-01   0.206081E-01   0.561372E-02
   0.337757E+03  -0.158857E+02  -0.212805E-01   0.195850E-01   0.578422E-02
   0.337740E+03  -0.158670E+02  -0.178939E-01   0.178058E-01   0.504871E-02
   0.337732E+03  -0.158683E+02  -0.231858E-01   0.190461E-01   0.600111E-02
   0.337722E+03  -0.159101E+02  -0.608759E-02   0.680510E-02   0.182612E-02
   0.337719E+03  -0.159772E+02  -0.144619E-01   0.178211E-01   0.459017E-02
   0.337715E+03  -0.158583E+02  -0.209841E-01   0.239332E-01   0.636594E-02
   0.337713E+03  -0.158691E+02  -0.193686E-01   0.317562E-01   0.743934E-02
   0.337706E+03  -0.159921E+02  -0.450225E-02   0.191224E-01   0.392905E-02
   0.337713E+03  -0.158570E+02  -0.206958E-01   0.193155E-01   0.566183E-02
   0.337719E+03  -0.158788E+02  -0.361039E-01   0.464958E-01   0.117735E-01
   0.337706E+03  -0.159007E+02  -0.186556E-01   0.184183E-01   0.524314E-02
   0.337700E+03  -0.159776E+02  -0.701872E-02   0.158733E-01   0.347116E-02
   0.337696E+03  -0.159804E+02  -0.184470E-03   0.796839E-02   0.159411E-02
   0.337681E+03  -0.159843E+02   0.219590E-02   0.180954E-01   0.364563E-02
   0.337680E+03  -0.159698E+02   0.181893E-02   0.966803E-02   0.196753E-02
   0.337682E+03  -0.159439E+02  -0.100271E-01   0.125202E-01   0.320811E-02
   0.337687E+03  -0.158819E+02  -0.257049E-01   0.237217E-01   0.699560E-02
   0.337676E+03  -0.159867E+02  -0.600917E-02   0.141953E-01   0.308296E-02
   0.337680E+03  -0.159058E+02  -0.194552E-01   0.227160E-01   0.598171E-02
   0.337673E+03  -0.159919E+02  -0.680804E-02   0.137181E-01   0.306291E-02
   0.337674E+03  -0.159876E+02  -0.811708E-02   0.150646E-01   0.342245E-02
   0.337674E+03  -0.159788E+02  -0.851222E-02   0.138673E-01   0.325430E-02
   0.337672E+03  -0.159591E+02  -0.524249E-02   0.125422E-01   0.271875E-02
   0.337671E+03  -0.159886E+02  -0.735441E-02   0.128158E-01   0.295522E-02
   0.337670E+03  -0.159873E+02  -0.657845E-02   0.165418E-01   0.356037E-02
   0.337669E+03  -0.159534E+02  -0.468146E-02   0.343341E-02   0.116111E-02
   0.337665E+03  -0.158859E+02  -0.127902E-01   0.100135E-01   0.324875E-02
   0.337668E+03  -0.158702E+02  -0.192392E-01   0.223056E-01   0.589131E-02
   0.337663E+03  -0.159598E+02  -0.116535E-01   0.791470E-02   0.281742E-02
   0.337665E+03  -0.158838E+02  -0.174689E-01   0.244031E-01   0.600224E-02
   0.337658E+03  -0.159902E+02  -0.384822E-02   0.166969E-01   0.342692E-02
   0.337665E+03  -0.158632E+02  -0.204569E-01   0.238075E-01   0.627784E-02
   0.337659E+03  -0.158826E+02  -0.181942E-01   0.200628E-01   0.541681E-02
   0.337659E+03  -0.158870E+02  -0.190749E-01   0.230988E-01   0.599136E-02
   0.337657E+03  -0.158631E+02  -0.177823E-01   0.252430E-01   0.617549E-02
