1 708.988 71.8985 337.814203426 -15.9413327762
1 227.979 104.903 337.811768453 -15.9776151899
1 130.045 125.834 337.810160693 -15.9850047681
1 980.628 167.65 337.806630916 -15.9208547252
1 1260.31 273.957 337.798233499 -15.8997758903
1 714.555 308.225 337.79571405 -15.9409228479
1 1098.9 326.411 337.794178977 -15.911945498
1 1068.38 320.72 337.794632979 -15.9142460104
1 412.349 335.607 337.793660985 -15.9637156101
1 741.745 354.058 337.792120902 -15.9388744066
1 1072.67 360.068 337.791554489 -15.9139243661
1 1086.84 370.25 337.790754095 -15.9128566105
1 1365.97 422.756 337.786567521 -15.8918190779
1 907.494 496.959 337.780896275 -15.9263828529
1 1051.37 498.013 337.780772969 -15.9155361349
1 186.476 548.364 337.777081251 -15.9807616661
1 168.351 621.904 337.771332826 -15.9821314499
1 256.163 636.084 337.770198425 -15.9755075063
1 97.6156 660.904 337.768301767 -15.9874692693
1 1298.72 793.026 337.757637861 -15.8969043868
1 1995.21 803.117 337.756659213 -15.8444231963
1 760.505 898.559 337.749530218 -15.937480974
1 1839.36 921.501 337.747450933 -15.8561704947
1 1577.41 938.315 337.74620663 -15.8759084609
1 1813.43 1137.5 337.730579285 -15.858134012
1 1805.39 1264.0 337.720697016 -15.8587453107
1 1169.45 1289.36 337.718871837 -15.9066674039
1 352.608 1384.56 337.711628738 -15.9682563749
1 1970.68 1472.79 337.704344221 -15.8463020906
1 1879.01 1486.5 337.703295136 -15.8532084293
1 163.39 1490.21 337.703412992 -15.9825315891
1 1957.17 1499.69 337.702246027 -15.847320952
1 1847.89 1510.96 337.701391593 -15.8555538739
1 1371.24 1567.88 337.697055276 -15.8914699899
1 333.819 1579.33 337.696401989 -15.9696790964
1 243.998 1585.97 337.695904283 -15.9764539291
1 259.7 1764.36 337.68195031 -15.97527443
1 395.849 1779.25 337.680754613 -15.9650065256
1 758.239 1822.19 337.677316025 -15.9376826218
1 1655.18 1857.85 337.674333978 -15.8700857942
1 201.82 1877.36 337.673127208 -15.9796430535
1 1332.09 1914.95 337.66994182 -15.8944324141
1 130.754 1916.47 337.670085038 -15.9850045703
1 196.782 1922.59 337.669591448 -15.9800242138
1 304.882 1925.66 337.66932706 -15.9718709628
1 557.92 1929.14 337.668999006 -15.9527891169
1 168.501 1952.56 337.667254241 -15.982158171
1 209.752 1960.58 337.666617815 -15.9790468856
1 572.63 1963.56 337.66630484 -15.9516809104
1 1511.32 2058.08 337.658720559 -15.8809318231
1 1802.07 2065.02 337.658118419 -15.859026828
1 517.561 2079.88 337.657222804 -15.9558364545
1 1635.18 2090.19 337.656186482 -15.8716007696
1 173.166 2092.62 337.656300928 -15.9818097576
1 1904.44 2103.83 337.655065744 -15.8513165104
1 1621.73 2172.98 337.649721368 -15.8726168827
1 1584.57 2179.64 337.649208491 -15.8754168166
1 1916.06 2196.27 337.64784307 -15.85044443
1 1907.68 2226.31 337.645498417 -15.8510767159
1 1123.16 2231.82 337.645222809 -15.9101877253
1 1049.28 2276.19 337.641769872 -15.9157572382
1 125.916 2453.3 337.628108074 -15.9853822213
1 1667.12 2507.51 337.623579528 -15.8692078378
1 378.068 2564.23 337.619385026 -15.9663673984
1 1783.68 2618.17 337.614914731 -15.8604301867
1 1584.37 2661.86 337.61153703 -15.8754466759
1 1157.06 2670.27 337.610954544 -15.9076451736
1 1518.92 2755.16 337.604259795 -15.8803804131
1 1890.15 2770.69 337.602983843 -15.8524144003
1 1130.74 2828.21 337.598617727 -15.9096328084
1 1691.0 2821.83 337.599022985 -15.8674179265
1 1758.2 2833.26 337.598119053 -15.8623558462
1 852.817 2937.15 337.590150771 -15.9305827059
1 1816.68 2964.81 337.587834914 -15.8579541342
1 827.819 2982.02 337.586648181 -15.93246808
1 236.233 3027.14 337.583220949 -15.9770739961
1 596.196 3546.75 337.542545672 -15.9499411736
1 91.3112 3528.35 337.54405876 -15.9880141563
1 1996.5 3626.01 337.536172514 -15.8444253793
1 1384.69 3797.91 337.522818908 -15.890518142
1 1785.51 3694.28 337.53086661 -15.8603193879
1 1810.08 3703.84 337.530117028 -15.8584687832
1 1441.47 3702.54 337.530262648 -15.8862381559
1 1877.36 3410.01 337.553056147 -15.853394445
1 200.063 3649.75 337.534550842 -15.9798138902
1 1722.87 3494.61 337.546469327 -15.8650337865
1 868.265 3382.41 337.555351162 -15.9294281267
1 1272.24 3550.31 337.542176633 -15.8989862948
1 822.766 3494.5 337.546597734 -15.9328600182
1 1454.02 3751.79 337.526413764 -15.8852935662
1 1506.09 3412.86 337.552883653 -15.8813633921
1 954.131 3231.84 337.567105212 -15.9229528518
1 1885.94 3255.71 337.565105287 -15.8527444814
1 506.332 3200.03 337.569660365 -15.9567096317
1 974.408 3884.73 337.516082877 -15.9214376643
1 902.801 4028.89 337.504825427 -15.9268373144
1 752.135 3879.84 337.516491421 -15.9381915343
1 659.07 3139.56 337.574362611 -15.9451927136
1 1796.64 3275.01 337.563610738 -15.8594716277
1 744.046 3990.41 337.507850706 -15.9388032567
1 511.769 4016.86 337.505810731 -15.9563150907
1 287.456 3965.09 337.50988572 -15.9732285708
1 131.204 3889.37 337.515826497 -15.9850115765
2 698.749 155.808 337.477278156 -15.9422189945
2 956.887 258.878 337.469200426 -15.9227659562
2 935.716 266.593 337.468599674 -15.9243615737
2 808.616 280.314 337.467539481 -15.933940706
2 715.395 309.193 337.46529157 -15.9409672971
2 112.177 310.311 337.465254996 -15.9864419277
2 1922.24 387.146 337.459102429 -15.8500369028
2 712.126 413.717 337.457124862 -15.9412155037
2 784.007 411.826 337.457266483 -15.9357977096
2 1076.05 421.618 337.456476437 -15.9137886218
2 390.253 441.685 337.454965651 -15.9654790133
2 1026.58 478.528 337.452034926 -15.9175174049
2 1143.06 525.802 337.448332623 -15.9087405513
2 66.3438 554.044 337.446206476 -15.989903023
2 1311.13 558.233 337.445786377 -15.8960768529
2 520.909 640.072 337.439452756 -15.9556326254
2 70.1934 678.767 337.436457229 -15.9896150341
2 926.935 692.068 337.435360938 -15.9250296192
2 1325.11 706.68 337.434191218 -15.8950252629
2 721.807 740.366 337.431602104 -15.940490518
2 1890.67 754.822 337.430397636 -15.8524196004
2 905.777 775.09 337.428876616 -15.9266251438
2 576.031 793.001 337.427499171 -15.9514794478
2 914.518 837.143 337.42402837 -15.9259670357
2 472.73 884.733 337.420337468 -15.9592678492
2 1056.22 903.281 337.418852834 -15.9152887277
2 1069.78 991.949 337.411925918 -15.9142676207
2 662.15 1034.6 337.408616788 -15.9449903466
2 264.299 1101.44 337.403412638 -15.9749846262
2 666.342 1107.13 337.40294968 -15.9446749733
2 1897.88 1142.12 337.400159686 -15.8518799159
2 1103.16 1176.3 337.397524345 -15.9117534553
2 1424.35 1195.17 337.396035649 -15.8875520525
2 1831.97 1229.09 337.393371703 -15.8568449959
2 1897.67 1254.53 337.391383659 -15.8518964367
2 362.282 1306.2 337.387407322 -15.9675987209
2 1200.88 1312.09 337.386913847 -15.9043904707
2 427.395 1313.26 337.386853434 -15.9626896292
2 1394.47 1319.08 337.38636021 -15.8898038891
2 884.648 1345.67 337.384303833 -15.9282219743
2 1353.42 1373.13 337.382140677 -15.8928969864
2 1186.65 1418.62 337.378593961 -15.9054631463
2 1133.63 1453.39 337.375880115 -15.9094585589
2 1266.58 1520.39 337.370642835 -15.8994405852
2 1181.63 1531.99 337.369739453 -15.9058417277
2 1001.77 1557.72 337.367735209 -15.9193957121
2 1353.14 1567.4 337.366968957 -15.89291861
2 57.3674 1567.84 337.366965754 -15.9905927691
2 1982.08 1711.47 337.355709824 -15.8455405502
2 228.892 1755.49 337.352298628 -15.977658863
2 1457.09 1795.2 337.349177201 -15.8850869285
2 994.606 1877.16 337.342783056 -15.9199358237
2 1739.91 1908.64 337.34031701 -15.8637812006
2 793.206 1937.54 337.338068805 -15.9351151304
2 1456.5 1950.3 337.337065403 -15.8851312677
2 1286.49 1981.12 337.334659842 -15.8979404678
2 921.237 2008.33 337.332537601 -15.9254651663
2 161.364 2050.43 337.329248009 -15.9827517272
2 1039.54 2054.09 337.328962338 -15.9165492052
2 328.471 2058.24 337.328639214 -15.9701506403
2 952.429 2094.98 337.325768725 -15.9231141284
2 1195.04 2134.68 337.322667151 -15.904830929
2 913.08 2155.09 337.321073269 -15.9260795954
2 1941.73 2220.33 337.315984471 -15.8485796386
2 359.799 2291.88 337.310381732 -15.9677881542
2 1763.1 2299.22 337.309822104 -15.8620337695
2 1364.96 2329.31 337.307467439 -15.8920269954
2 265.484 2491.84 337.294753124 -15.9748993863
2 1125.81 2529.28 337.291846408 -15.9100460135
2 100.726 2526.59 337.29203147 -15.9873243003
2 1393.4 2741.6 337.275270243 -15.8898819902
2 1821.79 2767.82 337.273237675 -15.8576112512
2 884.476 2811.89 337.269764787 -15.9282319817
2 1035.9 2840.9 337.267503539 -15.9168194775
2 843.461 2925.31 337.260902795 -15.9313224949
2 2001.8 2971.14 337.25737299 -15.8440530706
2 1960.46 3002.15 337.254949729 -15.8471661844
2 826.335 3005.07 337.254670969 -15.9326126925
2 791.623 3018.01 337.253658532 -15.9352290253
2 1946.5 3019.53 337.253592075 -15.8482174216
2 1651.73 3031.69 337.252627232 -15.870418946
2 340.899 3043.94 337.2516102 -15.9692094448
2 470.303 3094.25 337.247685876 -15.9594517592
2 751.351 3096.72 337.247507281 -15.938263969
2 1640.54 3099.24 337.247352035 -15.8712613587
2 1627.12 3275.35 337.233599492 -15.8722708741
2 205.338 3662.34 337.20326902 -15.979426795
2 1342.31 3659.37 337.203590317 -15.8937232216
2 1270.39 3848.2 337.188835707 -15.8991399375
2 535.807 3587.55 337.209142244 -15.9545082842
2 689.689 3242.38 337.236123533 -15.9429108023
2 1020.33 3445.58 337.220268024 -15.917987355
2 1777.28 3317.78 337.230295711 -15.8609601514
2 1495.89 3419.97 337.222297893 -15.8821551908
2 2003.61 3376.68 337.225712935 -15.8439144887
2 436.855 3360.95 337.226842641 -15.9619713197
2 518.078 3312.52 337.2306326 -15.9558477528
2 1603.87 3341.05 337.228467684 -15.874021687
2 809.703 3310.85 337.230780847 -15.9338635135
2 350.824 3166.15 337.242060187 -15.968460071
2 173.182 3167.32 337.241957055 -15.9818563514
2 522.671 3119.54 337.245712541 -15.9555032153
2 318.273 4002.54 337.176690121 -15.9709061754
2 663.663 4002.34 337.176740449 -15.9448644132
2 1940.55 3962.38 337.17997874 -15.8486591506
2 113.037 3958.24 337.180130306 -15.9863851569
2 804.759 3944.99 337.181234721 -15.9342291415
2 656.015 3817.53 337.191181023 -15.9454431723
2 1959.43 3817.8 337.191269194 -15.8472384711
2 1100.06 3879.29 337.186393075 -15.9119741569
3 1895.03 61.0478 337.154613733 -15.8520845224
3 1028.57 93.5343 337.151989635 -15.9173617468
3 130.186 241.749 337.14030492 -15.9850932592
3 1053.37 240.957 337.140473161 -15.9154903518
3 1685.56 261.09 337.138972507 -15.8678579877
3 83.2558 311.73 337.134828453 -15.9886320626
3 110.588 323.923 337.133877787 -15.9865702381
3 286.935 374.343 337.12995466 -15.9732690624
3 102.151 382.628 337.129286774 -15.9872057057
3 1272.8 444.061 337.124632266 -15.8989510049
3 348.094 481.846 337.12155762 -15.9686550572
3 611.054 484.525 337.121381903 -15.9488272152
3 1888.47 486.965 337.121353083 -15.8525699874
3 939.237 496.249 337.120510085 -15.9240877282
3 1824.24 620.41 337.110925476 -15.8574045035
3 1352.7 646.25 337.10884783 -15.8929264121
3 155.587 684.493 337.105690862 -15.98317
3 1607.07 731.28 337.102240344 -15.8737603444
3 1462.02 760.732 337.099920252 -15.8846872017
3 1926.74 845.58 337.093353618 -15.8496787427
3 633.319 858.317 337.092170075 -15.9471412425
3 146.05 876.31 337.090692463 -15.9838856597
3 411.069 895.252 337.089249357 -15.9638982462
3 1387.2 884.843 337.090214619 -15.8903213794
3 458.834 901.349 337.088779937 -15.9602963238
3 1932.46 930.38 337.086732485 -15.8492456033
3 1325.66 941.387 337.085788159 -15.8949568778
3 921.588 947.314 337.085260683 -15.9254084477
3 946.573 961.298 337.084172014 -15.923524904
3 1642.33 999.729 337.081278388 -15.8710972485
3 1502.27 1007.93 337.080617193 -15.8816485385
3 1563.01 1021.34 337.079578865 -15.8770721513
3 971.015 1066.23 337.075976689 -15.9216801323
3 1561.67 1145.64 337.069869866 -15.877169672
3 1043.88 1179.88 337.0671088 -15.9161854339
3 1694.86 1297.34 337.05804202 -15.8671315253
3 1878.88 1348.58 337.054068022 -15.8532685241
3 1632.11 1371.75 337.052220227 -15.8718563483
3 1886.02 1385.84 337.051159289 -15.8527295277
3 1023.24 1411.7 337.048991213 -15.9177348483
3 1062.93 1418.86 337.048439139 -15.9147432405
3 996.241 1434.55 337.047200656 -15.9197691677
3 1236.79 1440.43 337.046786038 -15.901640034
3 1687.24 1450.63 337.046068267 -15.8677007586
3 1356.39 1462.63 337.045073509 -15.8926270143
3 1746.17 1529.55 337.039913979 -15.8632589693
3 1640.46 1552.06 337.038138008 -15.8712215787
3 1063.63 1579.9 337.035855878 -15.9146858676
3 1240.77 1598.53 337.034434538 -15.9013353923
3 1537.44 1636.62 337.031514562 -15.8789801572
3 171.889 1705.19 337.025889879 -15.9819177775
3 1843.77 1787.98 337.019746213 -15.8558980585
3 1363.24 1818.25 337.017292024 -15.8920996134
3 1526.98 1844.32 337.015287541 -15.8797612541
3 1381.8 1893.88 337.011386922 -15.8906985381
3 119.411 1890.85 337.011363023 -15.9858713739
3 1229.85 1903.75 337.010584509 -15.9021486269
3 746.268 1946.33 337.007153907 -15.938597657
3 848.863 1975.12 337.004925813 -15.9308623653
3 598.238 1973.95 337.004963227 -15.9497576698
3 1558.44 2059.8 336.998460132 -15.8773832956
3 576.717 2053.43 336.998745457 -15.9513780268
3 829.223 2062.93 336.99805835 -15.9323401912
3 524.111 2105.49 336.994664164 -15.9553431938
3 1740.85 2097.53 336.995548878 -15.8636394218
3 685.733 2162.13 336.990272276 -15.9431549726
3 431.778 2205.9 336.986793681 -15.9623029851
3 707.419 2250.22 336.983391122 -15.9415171572
3 1033.33 2274.83 336.981542914 -15.9169474635
3 1021.2 2314.2 336.978463079 -15.9178604161
3 443.555 2338.3 336.976444471 -15.9614108298
3 489.017 2370.33 336.973950598 -15.9579814749
3 71.4485 2375.32 336.973467272 -15.989476087
3 1637.22 2413.0 336.970882477 -15.8714342837
3 502.342 2464.2 336.966614291 -15.9569736766
3 575.22 2514.97 336.962662156 -15.951476473
3 1554.92 2521.12 336.962416543 -15.8776307855
3 299.322 2525.15 336.961800669 -15.9722828993
3 849.779 2547.11 336.960216525 -15.9307744675
3 450.041 2562.92 336.958882804 -15.9609146507
3 1325.39 2563.51 336.959050666 -15.8949250454
3 543.986 2608.48 336.955343182 -15.9538286715
3 1042.74 2670.46 336.950622275 -15.9162240456
3 1191.04 2686.91 336.949373574 -15.9050455485
3 790.09 2691.39 336.94892227 -15.9352694302
3 1265.5 2730.58 336.945978883 -15.8994320174
3 1687.01 2735.77 336.945674373 -15.8676696113
3 1780.87 2742.62 336.945160294 -15.8605979624
3 265.561 2902.79 336.932258258 -15.9748174496
3 287.357 3062.65 336.919759992 -15.9731681856
3 1146.28 3075.73 336.918968322 -15.9084039026
3 177.569 3083.08 336.918133643 -15.9814490642
3 1249.59 4017.89 336.845323099 -15.900575922
3 1867.92 3894.87 336.855124368 -15.853983774
3 1989.04 3819.82 336.86102358 -15.8448624356
3 1874.66 3421.6 336.892122767 -15.8535002101
3 1618.31 3394.15 336.894202804 -15.8728163208
3 765.931 3431.28 336.891059479 -15.9370635828
3 1286.45 3347.52 336.897758007 -15.8978276173
3 1596.88 3348.13 336.897794512 -15.8744332628
3 1724.68 3703.8 336.870024215 -15.8647862901
3 1811.2 3607.96 336.877539684 -15.8582720681
3 923.539 3601.86 336.87776427 -15.9251736215
3 1678.5 3232.09 336.906885724 -15.8682885897
3 410.77 3679.11 336.871568361 -15.9638381202
3 111.257 3817.26 336.860670265 -15.9864273116
3 1013.3 3137.8 336.91407938 -15.9184253611
3 1427.58 4042.43 336.843458387 -15.88715895
3 571.369 4032.48 336.843967074 -15.9517121023
3 701.876 4043.6 336.843138341 -15.9418694921
3 953.949 3837.54 336.859338875 -15.9228711164
3 1805.69 3732.25 336.867821766 -15.8586809312
3 762.079 3987.28 336.847564218 -15.9373319384
3 853.304 3998.09 336.846747323 -15.9304527608
3 1336.63 3984.67 336.847948337 -15.8940167288
3 1495.82 3992.32 336.847398145 -15.8820183285
3 60.9126 3774.45 336.864006371 -15.9902271357
3 935.895 3942.97 336.851085681 -15.9242278338
3 1888.55 3881.89 336.856144733 -15.8524301104
4 452.385 44.4686 337.980933868 -15.7931409652
4 1404.47 60.3385 337.979332028 -15.7214504557
4 1138.02 85.8502 337.977436658 -15.7415120444
4 1746.82 104.966 337.975718588 -15.695686398
4 1611.54 127.563 337.974001701 -15.7058705363
4 627.399 188.283 337.969619495 -15.7799716455
4 1663.27 197.448 337.968521259 -15.7019840115
4 1422.78 208.244 337.967764371 -15.7200866494
4 1681.36 281.381 337.961955574 -15.7006308165
4 118.33 308.133 337.960440867 -15.8183284869
4 687.996 563.342 337.940271643 -15.7754401687
4 1045.55 578.617 337.938950297 -15.7485189233
4 147.001 600.623 337.937554225 -15.8161912104
4 215.877 631.932 337.935080371 -15.8110049018
4 177.41 681.39 337.931226929 -15.8139064718
4 1220.86 718.4 337.927964581 -15.7353333173
4 1889.95 724.357 337.927273066 -15.684975688
4 1926.89 725.998 337.927132557 -15.6821961066
4 228.38 744.933 337.926239531 -15.8100716144
4 1454.99 766.981 337.924088782 -15.7177140857
4 1739.83 811.106 337.920546169 -15.6962807007
4 1959.42 814.553 337.920204395 -15.6797565926
4 429.604 845.183 337.918329393 -15.7949224212
4 1381.87 865.222 337.916437174 -15.7232263158
4 1473.51 885.12 337.914852013 -15.7163305769
4 1163.85 898.544 337.913906336 -15.7396403255
4 1584.22 955.892 337.909286405 -15.7080044686
4 1681.58 975.455 337.907726423 -15.7006790876
4 1141.69 983.57 337.907269562 -15.7413155727
4 271.826 1005.41 337.905858033 -15.8068181883
4 925.877 1079.27 337.899862675 -15.7575703515
4 949.077 1114.67 337.897088624 -15.7558264839
4 1651.16 1140.76 337.894823393 -15.702982733
4 832.304 1173.81 337.892505426 -15.7646227643
4 802.344 1178.02 337.89218627 -15.766878835
4 1764.33 1194.49 337.890590845 -15.6944709657
4 429.77 1352.46 337.87867536 -15.7949469768
4 795.494 1358.1 337.87811588 -15.7674080974
4 1615.44 1372.68 337.876719543 -15.705690277
4 1449.25 1388.34 337.875547616 -15.7181986173
4 180.316 1403.11 337.874798647 -15.813738675
4 573.437 1414.64 337.873768852 -15.7841323114
4 1835.4 1442.45 337.871203455 -15.6891440491
4 1023.91 1449.14 337.870930029 -15.7502185778
4 1596.77 1484.53 337.86798934 -15.7071043563
4 160.606 1564.21 337.862212261 -15.8152338394
4 1806.01 1631.64 337.856438324 -15.6913709741
4 549.999 1679.25 337.853097745 -15.7859154749
4 1310.56 1687.34 337.852234804 -15.72865994
4 728.691 1699.75 337.851440798 -15.7724621433
4 825.42 1798.43 337.843701624 -15.7651864092
4 952.412 1897.22 337.835946363 -15.7556330693
4 952.317 1932.49 337.833191236 -15.7556426413
4 697.592 1972.67 337.830126932 -15.7748219198
4 1049.79 1995.34 337.828253679 -15.7483096771
4 985.134 2022.31 337.826165614 -15.7531784118
4 675.896 2026.6 337.825919984 -15.7764589141
4 569.084 2030.43 337.825652045 -15.7845013513
4 178.69 2068.34 337.822805768 -15.8139027725
4 1418.29 2104.1 337.819655697 -15.7205825883
4 883.514 2117.17 337.818784959 -15.7608343829
4 236.34 2192.76 337.81306604 -15.8095681584
4 1982.29 2225.76 337.810003875 -15.6781536422
4 1965.28 2240.04 337.808893717 -15.6794344311
4 557.062 2281.5 337.806040414 -15.7854221015
4 211.79 2305.49 337.804264587 -15.811423557
4 287.692 2310.94 337.803816931 -15.8057076552
4 1975.72 2321.19 337.802556514 -15.6786549404
4 1826.02 2386.58 337.797491428 -15.689922402
4 571.402 2392.9 337.797333832 -15.7843490854
4 1533.67 2402.99 337.796286868 -15.7119208082
4 580.763 2411.1 337.795909507 -15.7836453621
4 1737.3 2464.92 337.79139907 -15.6966030915
4 1188.09 2469.68 337.791170611 -15.7379318047
4 609.658 2526.32 337.786901275 -15.7814766456
4 1893.83 2528.81 337.786371817 -15.684830638
4 1745.49 2603.06 337.780613698 -15.6959963294
4 462.008 2604.43 337.780839581 -15.7925980092
4 1008.55 2653.13 337.776892093 -15.7514563501
4 1912.92 2688.83 337.773877286 -15.683405442
4 869.594 2738.42 337.77026735 -15.7619207919
4 1371.51 2747.4 337.769439547 -15.7241459155
4 1127.75 2750.4 337.769266343 -15.7424906816
4 1985.22 2794.3 337.765628172 -15.6779733729
4 304.427 2815.25 337.764412854 -15.8044751564
4 451.776 2815.38 337.76436425 -15.7933800506
4 874.34 2819.62 337.763925057 -15.7615682763
4 1875.72 2831.94 337.762717057 -15.6862136766
4 592.649 2901.44 337.757606353 -15.7827783824
4 1074.71 2971.36 337.75202703 -15.7464957184
4 1594.4 2987.64 337.750631852 -15.707389275
4 492.743 3047.87 337.746194942 -15.7903079046
4 261.384 3771.62 337.689725775 -15.8077622332
4 898.295 3798.45 337.687495597 -15.7598173328
4 1691.02 3803.11 337.686971023 -15.7001674135
4 216.076 4005.31 337.671486138 -15.8111837383
4 225.979 3912.48 337.67873325 -15.8104341728
4 1887.53 3727.09 337.692863 -15.6853799583
4 648.802 3856.88 337.68298582 -15.7785992471
4 906.699 3573.13 337.705083694 -15.7591735758
4 393.156 3520.19 337.709331484 -15.7978292565
4 873.938 3458.02 337.714077665 -15.7616334669
4 531.344 3424.45 337.716776388 -15.7874208054
4 1004.77 3372.37 337.720735167 -15.7517819247
4 235.308 3373.33 337.720837885 -15.80970765
4 1654.23 3160.53 337.73712391 -15.702898316
4 790.696 3122.73 337.74027623 -15.7678814206
4 1501.38 4012.07 337.670703004 -15.7144459461
4 240.35 4013.23 337.670862621 -15.8093563431
4 277.961 3928.99 337.677432975 -15.8065208886
4 790.773 3939.73 337.67648866 -15.7679167874
4 1594.56 3878.62 337.681098152 -15.707428486
5 479.225 204.554 337.638220339 -15.7913908464
5 312.275 219.102 337.637115052 -15.8039598916
5 283.211 238.268 337.6356239 -15.8061489256
5 1779.88 279.14 337.632169462 -15.6935171665
5 1712.45 301.644 337.630425 -15.6985894377
5 392.549 305.522 337.630353448 -15.7979213658
5 554.537 340.65 337.627582295 -15.7857285361
5 1777.1 367.25 337.625296571 -15.693730612
5 1819.7 370.153 337.625063314 -15.6905272219
5 881.037 559.047 337.610479445 -15.7611613719
5 127.669 643.753 337.603991045 -15.8178783622
5 79.3037 705.228 337.599198794 -15.8215219896
5 495.536 828.188 337.589534731 -15.7901924015
5 1596.52 757.079 337.594914448 -15.707330108
5 1385.91 760.684 337.594664823 -15.7231747163
5 1579.28 762.279 337.594511352 -15.7086271595
5 1670.55 815.139 337.59037454 -15.7017641133
5 1945.55 830.154 337.589164862 -15.6810849795
5 1698.26 853.305 337.587393472 -15.6996815079
5 515.771 891.596 337.58458221 -15.7886715718
5 872.621 899.354 337.583922651 -15.7618091992
5 1031.68 913.824 337.582769561 -15.7498377123
5 559.424 979.982 337.577676787 -15.7853886598
5 541.889 1003.21 337.575866352 -15.7867095523
5 1393.41 1032.66 337.5734452 -15.7226210324
5 1109.83 1037.26 337.573126508 -15.7439606014
5 427.39 1045.67 337.572568722 -15.7953307202
5 765.27 1083.94 337.569533273 -15.769896657
5 1410.44 1118.96 337.566710325 -15.7213428116
5 1945.3 1130.45 337.565744481 -15.6811152601
5 765.511 1161.01 337.563518618 -15.7698811379
5 988.297 1187.08 337.561453381 -15.7531127079
5 1807.46 1188.55 337.561230271 -15.691481622
5 1886.77 1211.33 337.559443845 -15.6855187583
5 1013.79 1269.73 337.555000843 -15.751196655
5 1490.78 1291.64 337.553229143 -15.7153043164
5 1750.41 1357.38 337.548069468 -15.6957775458
5 1814.11 1382.47 337.546105144 -15.6909880349
5 1559.9 1407.05 337.544218137 -15.7101082571
5 662.593 1457.39 337.540402485 -15.7776374339
5 1925.94 1466.36 337.539550065 -15.6825820922
5 1439.99 1467.82 337.539492272 -15.71913086
5 939.524 1503.78 337.536747945 -15.7567932889
5 664.231 1515.35 337.535879021 -15.7775156914
5 611.062 1522.27 337.535345492 -15.7815183233
5 688.053 1640.32 337.526123576 -15.7757256182
5 1338.84 1647.07 337.525521259 -15.7267462836
5 1205.59 1653.13 337.52506374 -15.7367731248
5 129.872 1667.61 337.524057471 -15.8177459351
