30 1 8 1 1551.51 96.2078 -0.0242494 0.0241553 1
30 1 8 1 1618.31 134.142 -0.0240382 0.0236976 1
30 1 4 1 681.622 110.896 -0.0240384 0.0211677 1
30 1 8 1 1461.76 165.355 -0.0229388 0.0239674 1
30 1 7 1 1383.53 201.24 -0.0234992 0.0246546 1
30 1 8 2 1553.81 210.604 -0.0257524 0.0228664 1
30 1 7 2 1322.89 249.458 -0.020858 0.0233506 1
30 1 2 2 376.507 230.563 -0.032737 0.02003 1
30 1 9 2 1644.06 319.162 -0.0222988 0.0268689 1
30 1 6 2 1205.67 343.183 -0.0200113 0.0231695 1
30 1 5 3 923.3 468.38 -0.0179275 0.0210486 1
30 1 7 3 1393.43 472.28 -0.0162653 0.02757 1
30 1 3 3 549.022 559.157 -0.0182321 0.0243437 1
30 1 5 3 911.486 579.384 -0.017508 0.0262782 1
30 1 3 3 487.371 612.591 -0.0190345 0.0302415 1
30 1 8 4 1606.72 715.469 -0.0202594 0.0262884 1
30 1 2 4 384.771 710.295 -0.016639 0.0266073 1
30 1 3 4 438.296 725.843 -0.0181183 0.0272076 1
30 1 8 5 1600.46 821.831 -0.0190813 0.0265637 1
30 1 2 5 376.07 829.324 -0.0150087 0.0257428 1
30 1 5 5 823.99 851.231 -0.0134617 0.0303496 1
30 1 5 5 924.547 897.574 -0.012561 0.0254016 1
30 1 3 5 559.31 867.902 -0.010777 0.0267724 1
30 1 6 5 1218.07 924.558 -0.0136427 0.027849 1
30 1 3 6 443.083 1041.45 -0.00936766 0.0282825 1
30 1 1 6 144.965 1065.11 -0.00994476 0.0281451 1
30 1 7 6 1377.52 1071.62 -0.0160477 0.0305298 1
30 1 1 6 61.0838 1149.83 -0.0121823 0.030082 1
30 1 9 6 1649.28 1094.91 -0.0148024 0.0256548 1
30 1 4 6 764.651 1109.67 -0.0124126 0.0264783 1
30 1 8 6 1625.22 1097.33 -0.0203043 0.0261372 1
30 1 6 6 1091.63 1173.74 -0.0110352 0.0266963 1
30 1 2 6 240.333 1156.52 -0.0134109 0.0222141 1
30 1 1 6 161.68 1195.28 -0.00803959 0.0278816 1
30 1 2 6 324.464 1217.19 -0.00885698 0.0306334 1
30 1 7 7 1287.31 1252.22 -0.0110409 0.0263806 1
30 1 8 7 1482.07 1257.13 -0.0150695 0.0257443 1
30 1 6 7 1026.35 1293.37 -0.00832231 0.0267222 1
30 1 8 7 1566.11 1289.77 -0.0124448 0.0251155 1
30 1 8 7 1602.28 1327.23 -0.0176021 0.0229343 1
30 1 8 7 1540.83 1380.45 -0.0131332 0.0243569 1
30 1 7 7 1307.47 1354.18 -0.0102852 0.0287632 1
30 1 10 8 1933.19 1452.6 -0.0154777 0.0235792 1
30 1 8 8 1569.52 1463.71 -0.0130345 0.0230215 1
30 1 5 8 926.417 1470.91 -0.00676467 0.0266096 1
30 1 3 8 494.661 1488.1 -0.00896871 0.0267158 1
30 1 4 8 617.569 1482.27 -0.00859778 0.0264162 1
30 1 4 8 696.79 1521.54 -0.00620229 0.0240551 1
30 1 6 8 1137.97 1535.18 -0.0101332 0.0278353 1
30 1 2 8 359.828 1624.87 -0.00627191 0.0254541 1
30 1 5 9 930.607 1638.01 -0.00566385 0.0266304 1
30 1 3 9 448.187 1738.37 -0.00567602 0.0242447 1
30 1 2 9 331.33 1742.08 -0.00831589 0.0238255 1
30 1 10 9 1992.02 1795.32 -0.0085369 0.0205088 1
30 1 1 10 201.293 1845.68 -0.00484553 0.0243875 1
30 1 1 10 125.337 1853.9 -0.00355116 0.0214395 1
30 1 9 10 1690.87 1859.37 -0.00670803 0.0208228 1
30 1 9 10 1828.45 1907.95 -0.00477188 0.0201351 1
30 1 9 10 1727.55 1902.21 -0.00575487 0.0176449 1
30 1 8 10 1622.61 1957.36 -0.00485886 0.0192322 1
30 1 8 10 1579.72 1949.83 -0.00283741 0.0263149 1
30 1 1 10 171.203 1994.76 -0.00279328 0.0238986 1
30 1 2 10 226.876 1968.73 -0.001491 0.0198058 1
30 1 10 11 1886.64 2061.86 -0.00300042 0.0178982 1
30 1 6 11 1123.96 2137.08 -0.0024928 0.0225548 1
30 1 8 11 1460.3 2093.23 -0.00410927 0.0242425 1
30 1 9 11 1756.48 2114.14 -0.00177979 0.0176349 1
30 1 4 11 816.753 2125.56 -0.00196851 0.0195601 1
30 1 4 11 768.513 2149.35 -0.000389767 0.0245883 1
30 1 2 11 277.045 2218.86 -0.000887243 0.0246947 1
30 1 10 12 1874.32 2296.13 -0.00545592 0.015495 1
30 1 2 12 264.656 2355.45 0.00305314 0.0241526 1
30 1 3 12 537.184 2408.89 0.00129277 0.0231763 1
30 1 7 12 1318.79 2367.93 -0.00100459 0.0193903 1
30 1 8 12 1518.95 2446.25 -0.00119648 0.0176994 1
30 1 6 13 1061.86 2500.2 0.00222939 0.0163331 1
30 1 6 13 1156.83 2470.44 0.00156017 0.018635 1
30 1 4 13 795.675 2544.35 0.00295231 0.0188162 1
30 1 6 13 1113.1 2596.76 -0.00608032 0.0169304 1
30 1 5 13 894.159 2638.54 0.00249283 0.0196178 1
30 1 10 13 1863.2 2647.54 0.000150799 0.00687346 1
30 1 5 14 902.46 2686.68 0.0044394 0.0168224 1
30 1 1 14 112.635 2768.04 0.00532876 0.0190095 1
30 1 8 14 1485.91 2812.59 0.00280218 0.0159795 1
30 1 10 15 1926.4 2924 0.00336112 0.0112467 1
30 1 10 15 1971.21 2901.37 -0.0011521 0.00838951 1
30 1 8 15 1451.01 2917.79 0.00155953 0.0125186 1
30 1 10 15 1912.38 3040.15 -0.000975532 0.0147203 1
30 1 7 19 1352.26 3837.1 0.0075263 0.00588269 1
30 1 9 20 1773.83 4014.61 0.00891773 0.00831925 1
30 1 8 18 1582.38 3592.71 0.00529991 0.0114964 1
30 1 9 19 1804.65 3887.97 0.00673852 0.00963527 1
30 1 5 18 842.521 3533.14 0.00797586 0.0125748 1
30 1 2 19 263.81 3737.17 0.0119554 0.0143279 1
30 1 3 20 460.767 3966.92 0.014677 0.0089331 1
30 1 10 19 1910.44 3746.15 0.00564508 0.00781382 1
30 1 8 20 1515 3964.94 0.00907845 0.00703622 1
30 1 2 18 403.757 3679.63 0.0100065 0.0140101 1
30 1 4 20 738.011 3911.4 0.0110041 0.0109667 1
30 1 6 17 1071.02 3293.05 0.00646247 0.0130174 1
30 1 5 17 988.262 3364.32 0.00789938 0.0134417 1
30 1 10 17 1992.48 3349.97 0.00336554 0.0120812 1
30 1 6 17 1070.63 3338.56 0.00644455 0.0151734 1
30 1 4 19 765.356 3890.01 0.0107941 0.00861861 1
30 1 10 19 1866.67 3822.61 0.00798238 0.0065283 1
30 1 8 16 1516.6 3200.09 0.00590675 0.0116088 1
30 1 4 20 794.331 3926.91 0.00763044 0.0081159 1
30 1 4 17 654.53 3277.81 0.0119882 0.0123356 1
30 2 9 1 1675.32 89.4987 -0.0294794 0.0149768 1
30 2 9 1 1694.04 204.098 -0.0263792 0.0160634 1
30 2 4 1 814.387 130.824 -0.0288204 0.0221867 1
30 2 2 1 349.018 129.997 -0.0261118 0.0224977 1
30 2 10 2 1927.89 210.791 -0.0293552 0.0150172 1
30 2 3 2 461.558 245.454 -0.02811 0.0257226 1
30 2 4 2 650.521 250.922 -0.0257593 0.021544 1
30 2 3 2 614.094 278.183 -0.028988 0.0220778 1
30 2 5 2 829.169 311.22 -0.0243052 0.0182295 1
30 2 8 2 1440.05 303.683 -0.02344 0.0155568 1
30 2 9 2 1655.29 331.153 -0.0244609 0.0132315 1
30 2 1 2 180.256 376.255 -0.0245569 0.024628 1
30 2 2 2 322.289 363.279 -0.0231346 0.0285428 1
30 2 1 2 176.269 405.104 -0.0285387 0.025355 1
30 2 7 3 1313 455.333 -0.0229953 0.0202604 1
30 2 1 3 139.302 528.658 -0.021734 0.0207593 1
30 2 1 3 172.932 569.991 -0.0229766 0.0230033 1
30 2 6 3 1194.82 579.439 -0.0261505 0.017565 1
30 2 2 4 221.739 727.61 -0.0249552 0.022217 1
30 2 2 4 255.488 727.169 -0.0254216 0.024101 1
30 2 5 4 1010.92 780.735 -0.0233543 0.0175751 1
30 2 5 4 947.722 808.543 -0.0212733 0.0186923 1
30 2 5 4 977.51 813.409 -0.0227688 0.0179347 1
30 2 10 5 1902.11 911.615 -0.0218199 0.00927347 1
30 2 4 5 734.368 904.58 -0.0235236 0.0224625 1
30 2 1 5 98.1387 933.397 -0.0228789 0.0248035 1
30 2 5 5 891.15 930.59 -0.0270169 0.0178881 1
30 2 7 5 1311.47 951.285 -0.0292022 0.0147767 1
30 2 10 5 1922.33 985.185 -0.0236342 0.0137625 1
30 2 5 5 911.051 1007.51 -0.0224266 0.0210517 1
30 2 5 6 826.492 1024.73 -0.0191356 0.0185636 1
30 2 9 6 1789.18 1161.87 -0.0268277 0.0139128 1
30 2 2 7 285.142 1237.09 -0.0181649 0.0217203 1
30 2 8 7 1614.18 1261.34 -0.0218328 0.0167246 1
30 2 6 7 1073.35 1274.45 -0.0230041 0.0136198 1
30 2 6 7 1117.21 1312.47 -0.0181587 0.0178127 1
30 2 1 7 75.2243 1287.57 -0.0180672 0.0257449 1
30 2 1 7 192.399 1304.56 -0.0195629 0.0237616 1
30 2 2 7 353.509 1335.65 -0.0207225 0.0180876 1
30 2 9 8 1833.41 1465.2 -0.0212299 0.00763157 1
30 2 6 8 1078.25 1490.31 -0.0203118 0.0193416 1
30 2 8 8 1575.6 1561.18 -0.0203247 0.0129436 1
30 2 2 8 307.032 1577.46 -0.0163925 0.020904 1
30 2 1 8 106.452 1607.76 -0.0159689 0.0238531 1
30 2 9 9 1661.89 1661.31 -0.0222483 0.00794055 1
30 2 6 9 1162 1674.59 -0.0129513 0.0176054 1
30 2 6 9 1157.11 1710.61 -0.017348 0.0169209 1
30 2 10 9 1925.12 1785.12 -0.013626 0.013906 1
30 2 6 9 1205.93 1814.34 -0.0132949 0.0135825 1
30 2 3 10 435.723 1960.95 -0.00549068 0.0163511 1
30 2 1 10 135.044 2006.56 -0.00949632 0.0199362 1
30 2 5 11 940.589 2076.2 -0.00984226 0.016957 1
30 2 2 11 208.627 2103.35 -0.00994682 0.0193164 1
30 2 9 11 1695.45 2176.88 -0.00999498 0.0124377 1
30 2 9 11 1647.09 2196.53 -0.0117093 0.00833383 1
30 2 8 12 1545.31 2255.7 -0.0120499 0.0113302 1
30 2 6 12 1100.72 2368.66 -0.00672391 0.0145112 1
30 2 10 12 1878.51 2371.43 -0.00997595 0.0123637 1
30 2 8 12 1568.52 2381.48 -0.00669639 0.00852733 1
30 2 7 12 1329.42 2387.49 -0.00911545 0.0205241 1
30 2 1 12 132.037 2402.65 -0.00619146 0.0173648 1
30 2 7 12 1252.74 2446.74 -0.00705641 0.0137282 1
30 2 1 13 66.9281 2469.07 -0.00387745 0.0149326 1
30 2 2 13 379.441 2513.13 -0.00800552 0.0126555 1
30 2 8 13 1483.12 2561.07 -0.0100402 0.0114176 1
30 2 8 13 1456.82 2556.76 -0.00785464 0.0115202 1
30 2 9 13 1708.54 2585.75 0.00104123 0.0131976 1
30 2 9 13 1785.88 2596.24 -0.00686368 0.0117734 1
30 2 4 13 691.473 2626.26 -0.0070736 0.0154734 1
30 2 8 14 1464.62 2709.96 -0.0063303 0.014744 1
30 2 7 14 1245.78 2713.57 -0.00420542 0.0203264 1
30 2 6 14 1105.87 2720.15 -0.00847604 0.0121644 1
30 2 7 14 1362.02 2758.76 -0.0114657 0.00583102 1
30 2 5 14 830.804 2786.33 -0.00632738 0.0144819 1
30 2 3 14 421.59 2827.06 -0.00332501 0.014465 1
30 2 8 15 1587.05 2973.4 -0.0105533 0.00689366 1
30 2 6 15 1199.11 3004.67 -0.0042713 0.0107279 1
30 2 8 15 1582.91 3014.04 -0.00457416 0.00673248 1
30 2 7 15 1419.01 3046.28 0.00112399 0.00831488 1
30 2 6 15 1165.53 3052.28 -0.00157387 0.0104843 1
30 2 5 16 937.67 3071.98 -0.00992345 0.0124259 1
30 2 10 16 1881.06 3120.58 -0.00180869 0.00331799 1
30 2 6 16 1107.5 3105.84 -0.00445213 0.00945207 1
30 2 8 16 1439.77 3108.97 -0.00128716 0.00698383 1
30 2 9 16 1716.6 3238.46 0.0028446 0.00580199 1
30 2 7 16 1405.7 3236.15 -0.000703594 0.00723254 1
30 2 5 18 917.249 3661.07 0.0018696 0.00771958 1
30 2 4 19 694.969 3783.26 0.00400376 0.00589824 1
30 2 1 19 88.4742 3859.09 0.00525926 0.0111659 1
30 2 1 19 151.002 3712.6 0.00517841 0.0140983 1
30 2 9 19 1774.12 3878.11 0.00098349 0.0036954 1
30 2 7 19 1431.72 3734.41 0.00145509 0.00517308 1
30 2 4 19 702.495 3746.61 0.00383191 0.00887323 1
30 2 7 19 1316.61 3715.3 -0.000825098 0.00669861 1
30 2 3 18 588.483 3669.4 0.0011535 0.00903464 1
30 2 3 18 423.979 3626.8 0.00326168 0.0110193 1
30 2 9 18 1778.46 3617.52 0.00357703 0.00329371 1
30 2 9 18 1814.98 3562.96 0.000276564 -0.00388443 1
30 2 8 18 1526.87 3518.34 0.00101388 0.00807195 1
30 2 2 18 304.256 3488.17 -0.0064873 0.0194391 1
30 2 8 17 1585.55 3385.45 0.00313443 0.0061262 1
30 2 7 17 1395.97 3393.24 0.00098348 0.00755093 1
30 2 4 17 777.16 3297.23 -0.00564253 0.0138621 1
30 2 6 18 1077.64 3572.2 0.00188052 0.00800075 1
30 2 10 17 1949.36 3307.62 -0.00482657 0.00656281 1
30 2 8 18 1602.7 3533.85 -0.00175973 0.00454044 1
30 2 3 16 583.49 3215.33 -0.00273573 0.0159467 1
30 2 4 17 652.218 3315.01 -0.00185879 0.0112832 1
30 2 8 16 1569.93 3258.56 -0.00104129 0.00609569 1
30 2 3 16 528.57 3214.64 -0.00276019 0.017575 1
30 2 6 16 1059.98 3158.92 -0.00431022 0.012312 1
30 2 4 20 792.419 4013.04 0.00329016 0.00715875 1
30 2 7 20 1333.4 4034.85 0.00379007 0.00339352 1
30 2 8 20 1527.78 3974.48 -0.000791473 0.00354796 1
30 3 10 1 1922.01 48.7868 -0.0156699 0.0026176 1
30 3 7 1 1430.3 81.3723 -0.0217299 0.000347605 1
30 3 7 2 1349.19 218.958 -0.0181426 0.00539397 1
30 3 8 2 1530.94 295.056 -0.0160433 0.00287207 1
30 3 10 2 1853.83 275.542 -0.0119416 0.00481654 1
30 3 4 2 697.205 301.996 -0.0153847 0.00533404 1
30 3 1 2 181.191 341.802 -0.0201424 0.0100763 1
30 3 6 2 1123.61 331.33 -0.0167805 0.00532405 1
30 3 8 2 1613.57 361.978 -0.0154285 0.00395586 1
30 3 3 2 567.945 385.864 -0.0197354 0.00840248 1
30 3 2 3 350.966 419.584 -0.019755 0.00629705 1
30 3 3 3 433.281 424.088 -0.0187994 0.0066098 1
30 3 6 3 1070.29 498.529 -0.0162239 0.00371022 1
30 3 2 3 403.379 479.96 -0.0191715 0.0080462 1
30 3 4 4 750.251 713.484 -0.0184096 0.00385423 1
