   0.102350E+03   0.429838E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.307050E+03   0.429838E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.511750E+03   0.429838E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.732317E+03   0.422370E+04  -0.317337E+02   0.149356E+03   0.190862E-01
   0.930930E+03   0.423051E+04  -0.195603E+02   0.135725E+03   0.171409E-01
   0.112585E+04   0.429838E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.133055E+04   0.429838E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.153525E+04   0.429838E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.173995E+04   0.429838E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.194465E+04   0.429838E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.112137E+03   0.444381E+04  -0.195745E+02   0.118633E+03   0.150297E-01
   0.307050E+03   0.450312E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.511750E+03   0.450312E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.716450E+03   0.450312E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.936744E+03   0.443892E+04  -0.311883E+02   0.128404E+03   0.165171E-01
   0.113232E+04   0.443221E+04  -0.129354E+02   0.141827E+03   0.178019E-01
   0.133055E+04   0.450312E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.153525E+04   0.450312E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.175356E+04   0.444414E+04  -0.272278E+02   0.117968E+03   0.151336E-01
   0.195358E+04   0.444172E+04  -0.178692E+02   0.122813E+03   0.155133E-01
   0.102350E+03   0.470788E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.307050E+03   0.470788E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.511750E+03   0.470788E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.716450E+03   0.470788E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.921150E+03   0.470788E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.113588E+04   0.464341E+04  -0.200536E+02   0.128928E+03   0.163098E-01
   0.134339E+04   0.463231E+04  -0.256888E+02   0.151124E+03   0.191615E-01
   0.153525E+04   0.470788E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.174668E+04   0.464075E+04  -0.134516E+02   0.134255E+03   0.168659E-01
   0.194465E+04   0.470788E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.108849E+03   0.481968E+04  -0.129974E+02   0.185899E+03   0.232941E-01
   0.303134E+03   0.486605E+04   0.783140E+01   0.931579E+02   0.116858E-01
   0.523280E+03   0.485017E+04  -0.230608E+02   0.124917E+03   0.158784E-01
   0.736871E+03   0.485134E+04  -0.408426E+02   0.122572E+03   0.161497E-01
   0.921150E+03   0.491262E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.112585E+04   0.491262E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.133055E+04   0.491262E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.155269E+04   0.485618E+04  -0.348870E+02   0.112887E+03   0.147693E-01
   0.173995E+04   0.491262E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.194465E+04   0.491262E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.102350E+03   0.511738E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.309780E+03   0.505908E+04  -0.546030E+01   0.116587E+03   0.145894E-01
   0.521232E+03   0.506418E+04  -0.189647E+02   0.106396E+03   0.135091E-01
   0.723563E+03   0.506187E+04  -0.142262E+02   0.111020E+03   0.139909E-01
   0.928362E+03   0.507974E+04  -0.144231E+02   0.752689E+02   0.957979E-02
   0.112585E+04   0.511738E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.133055E+04   0.511738E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.154734E+04   0.504545E+04  -0.241732E+02   0.143853E+03   0.182338E-01
   0.175042E+04   0.505487E+04  -0.209454E+02   0.125008E+03   0.158438E-01
   0.194465E+04   0.511738E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.111560E+03   0.525936E+04  -0.184193E+02   0.125538E+03   0.158603E-01
   0.315851E+03   0.527334E+04  -0.176029E+02   0.975699E+02   0.123931E-01
   0.521151E+03   0.526507E+04  -0.188025E+02   0.114107E+03   0.144558E-01
   0.730145E+03   0.526761E+04  -0.273898E+02   0.109032E+03   0.140524E-01
   0.921150E+03   0.532212E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.112585E+04   0.532212E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.133055E+04   0.532212E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.153525E+04   0.532212E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.173995E+04   0.532212E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.194465E+04   0.532212E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.106094E+03   0.546269E+04  -0.748735E+01   0.128363E+03   0.160726E-01
   0.324706E+03   0.547050E+04  -0.353118E+02   0.112750E+03   0.147687E-01
   0.511750E+03   0.552688E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.716450E+03   0.552688E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.921150E+03   0.552688E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.112585E+04   0.552688E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.133055E+04   0.552688E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.153525E+04   0.552688E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.173995E+04   0.552688E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.194465E+04   0.552688E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.110506E+03   0.567972E+04  -0.163125E+02   0.103812E+03   0.131357E-01
   0.310491E+03   0.568457E+04  -0.688266E+01   0.941063E+02   0.117947E-01
   0.511750E+03   0.573162E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.723907E+03   0.567947E+04  -0.149133E+02   0.104315E+03   0.131719E-01
   0.932926E+03   0.566803E+04  -0.235518E+02   0.127182E+03   0.161680E-01
   0.112585E+04   0.573162E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.134352E+04   0.566318E+04  -0.259468E+02   0.136888E+03   0.174157E-01
   0.154102E+04   0.567727E+04  -0.115390E+02   0.108717E+03   0.136660E-01
   0.173771E+04   0.567233E+04   0.447414E+01   0.118586E+03   0.148338E-01
   0.195431E+04   0.567980E+04  -0.193188E+02   0.103656E+03   0.131801E-01
   0.102350E+03   0.593638E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.307050E+03   0.593638E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.520480E+03   0.588313E+04  -0.174600E+02   0.106494E+03   0.134894E-01
   0.720598E+03   0.587957E+04  -0.829507E+01   0.113610E+03   0.142390E-01
   0.931917E+03   0.588173E+04  -0.215343E+02   0.109283E+03   0.139231E-01
   0.114296E+04   0.587820E+04  -0.342254E+02   0.116342E+03   0.151590E-01
   0.133635E+04   0.585300E+04  -0.115901E+02   0.166752E+03   0.208943E-01
   0.153525E+04   0.593638E+04   0.000000E+00   0.000000E+00   0.000000E+00
   0.175087E+04   0.587234E+04  -0.218373E+02   0.128073E+03   0.162402E-01
   0.195426E+04   0.588147E+04  -0.192241E+02   0.109801E+03   0.139339E-01
