   0.149924E+04  -0.303309E+02   0.104540E+03   0.253077E+03   0.342274E-01
   0.156709E+04   0.921563E+01   0.102450E+03   0.249853E+03   0.337552E-01
   0.636370E+03  -0.896607E+01   0.905040E+02   0.239724E+03   0.320299E-01
   0.140964E+04   0.433178E+02   0.104248E+03   0.244074E+03   0.331757E-01
   0.132989E+04   0.760062E+02   0.107285E+03   0.250468E+03   0.340597E-01
   0.150489E+04   0.818267E+02   0.978433E+02   0.257555E+03   0.344392E-01
   0.127172E+04   0.135147E+03   0.102332E+03   0.228621E+03   0.313098E-01
   0.334888E+03   0.827980E+02   0.832373E+02   0.295530E+03   0.383785E-01
   0.158469E+04   0.192741E+03   0.118737E+03   0.252841E+03   0.349167E-01
   0.115471E+04   0.231830E+03   0.101923E+03   0.222705E+03   0.306150E-01
   0.876930E+03   0.367977E+03   0.927397E+02   0.200807E+03   0.276485E-01
   0.132993E+04   0.361093E+03   0.126997E+03   0.222374E+03   0.320104E-01
   0.494579E+03   0.450362E+03   0.108887E+03   0.217590E+03   0.304142E-01
   0.851872E+03   0.468032E+03   0.119229E+03   0.222704E+03   0.315765E-01
   0.418280E+03   0.487466E+03   0.138182E+03   0.250249E+03   0.357332E-01
   0.154813E+04   0.596342E+03   0.117184E+03   0.238255E+03   0.331892E-01
   0.323934E+03   0.600497E+03   0.121674E+03   0.219597E+03   0.313816E-01
   0.376570E+03   0.610577E+03   0.123453E+03   0.230532E+03   0.326883E-01
   0.154075E+04   0.705424E+03   0.119417E+03   0.232813E+03   0.327067E-01
   0.316692E+03   0.725973E+03   0.118756E+03   0.206703E+03   0.297985E-01
   0.751582E+03   0.739902E+03   0.144817E+03   0.222657E+03   0.332011E-01
   0.864743E+03   0.801284E+03   0.119609E+03   0.192580E+03   0.283376E-01
   0.494695E+03   0.772239E+03   0.129229E+03   0.191326E+03   0.288601E-01
   0.115243E+04   0.819305E+03   0.131285E+03   0.210505E+03   0.310111E-01
   0.373309E+03   0.944837E+03   0.139549E+03   0.193225E+03   0.297935E-01
   0.760192E+02   0.967626E+03   0.137892E+03   0.194969E+03   0.298504E-01
   0.130618E+04   0.953532E+03   0.142672E+03   0.236176E+03   0.344905E-01
  -0.114673E+02   0.104217E+04   0.145102E+03   0.215311E+03   0.324551E-01
   0.159003E+04   0.992315E+03   0.118504E+03   0.205190E+03   0.296189E-01
   0.701902E+03   0.101095E+04   0.125499E+03   0.197436E+03   0.292433E-01
   0.156702E+04   0.978421E+03   0.116400E+03   0.237819E+03   0.330971E-01
   0.102740E+04   0.107769E+04   0.128461E+03   0.192104E+03   0.288872E-01
   0.189317E+03   0.106613E+04   0.102032E+03   0.180781E+03   0.259484E-01
   0.918958E+02   0.110253E+04   0.139568E+03   0.185499E+03   0.290176E-01
   0.247813E+03   0.111524E+04   0.153302E+03   0.203905E+03   0.318881E-01
   0.122393E+04   0.115699E+04   0.126755E+03   0.190459E+03   0.285979E-01
   0.142272E+04   0.115362E+04   0.118703E+03   0.207028E+03   0.298305E-01
   0.959993E+03   0.120320E+04   0.132715E+03   0.180334E+03   0.279882E-01
   0.150699E+04   0.119450E+04   0.118232E+03   0.190535E+03   0.280297E-01
   0.155114E+04   0.122351E+04   0.102283E+03   0.207438E+03   0.289105E-01
   0.148410E+04   0.128541E+04   0.113464E+03   0.190087E+03   0.276720E-01
   0.123710E+04   0.125429E+04   0.140733E+03   0.199783E+03   0.305468E-01
   0.187960E+04   0.135332E+04   0.107180E+03   0.198562E+03   0.282053E-01
   0.151622E+04   0.137229E+04   0.106592E+03   0.182842E+03   0.264554E-01
   0.859002E+03   0.138421E+04   0.134830E+03   0.173395E+03   0.274560E-01
   0.428848E+03   0.139658E+04   0.131627E+03   0.183034E+03   0.281811E-01
   0.552276E+03   0.139236E+04   0.130585E+03   0.179830E+03   0.277802E-01
   0.635927E+03   0.144299E+04   0.121726E+03   0.157093E+03   0.248418E-01
   0.107001E+04   0.143812E+04   0.135920E+03   0.194126E+03   0.296224E-01
   0.295155E+03   0.154233E+04   0.129346E+03   0.165086E+03   0.262154E-01
   0.862077E+03   0.155337E+04   0.137061E+03   0.169277E+03   0.272260E-01
   0.386304E+03   0.166033E+04   0.123766E+03   0.156088E+03   0.249003E-01
   0.272886E+03   0.165978E+04   0.116887E+03   0.164600E+03   0.252351E-01
   0.194272E+04   0.172139E+04   0.986056E+02   0.147852E+03   0.222146E-01
   0.138190E+03   0.176881E+04   0.126206E+03   0.153749E+03   0.248642E-01
   0.691167E+02   0.178760E+04   0.112441E+03   0.132597E+03   0.217316E-01
   0.163935E+04   0.178864E+04   0.103048E+03   0.141459E+03   0.218766E-01
   0.177711E+04   0.184302E+04   0.102676E+03   0.129854E+03   0.206928E-01
   0.168395E+04   0.184213E+04   0.872060E+02   0.120169E+03   0.185597E-01
   0.157386E+04   0.189476E+04   0.975054E+02   0.125203E+03   0.198365E-01
   0.150899E+04   0.187106E+04   0.141470E+03   0.157544E+03   0.264674E-01
   0.107220E+03   0.192286E+04   0.127967E+03   0.143795E+03   0.240613E-01
   0.172848E+03   0.191048E+04   0.108056E+03   0.116496E+03   0.198618E-01
   0.183974E+04   0.200645E+04   0.937907E+02   0.110822E+03   0.181479E-01
   0.106340E+04   0.206946E+04   0.121110E+03   0.135233E+03   0.226921E-01
   0.139683E+04   0.201810E+04   0.126939E+03   0.150266E+03   0.245883E-01
   0.170893E+04   0.206155E+04   0.950977E+02   0.105178E+03   0.177245E-01
   0.764007E+03   0.206724E+04   0.105493E+03   0.116643E+03   0.196589E-01
   0.699511E+03   0.207925E+04   0.138003E+03   0.140208E+03   0.245914E-01
   0.208419E+03   0.214772E+04   0.137252E+03   0.142272E+03   0.247106E-01
   0.183635E+04   0.224250E+04   0.759442E+02   0.107255E+03   0.164275E-01
   0.191608E+03   0.229105E+04   0.146096E+03   0.128790E+03   0.243448E-01
   0.469726E+03   0.234509E+04   0.134916E+03   0.127600E+03   0.232123E-01
   0.126531E+04   0.231161E+04   0.106956E+03   0.112641E+03   0.194163E-01
   0.147050E+04   0.239441E+04   0.969082E+02   0.103680E+03   0.177398E-01
   0.101218E+04   0.245684E+04   0.993565E+02   0.867161E+02   0.164845E-01
   0.110178E+04   0.241980E+04   0.110109E+03   0.101275E+03   0.187002E-01
   0.737779E+03   0.249483E+04   0.115792E+03   0.990409E+02   0.190464E-01
   0.107170E+04   0.253791E+04   0.827969E+02   0.117710E+03   0.179891E-01
   0.834805E+03   0.258625E+04   0.118709E+03   0.104579E+03   0.197755E-01
   0.184354E+04   0.262831E+04   0.393157E+02   0.384626E+02   0.687511E-02
   0.847328E+03   0.264421E+04   0.110264E+03   0.849401E+02   0.173983E-01
   0.497091E+02   0.272033E+04   0.125852E+03   0.954241E+02   0.197423E-01
   0.143622E+04   0.277085E+04   0.993833E+02   0.834718E+02   0.162233E-01
   0.188874E+04   0.289595E+04   0.753103E+02   0.560947E+02   0.117382E-01
   0.194895E+04   0.287584E+04   0.445259E+02   0.510584E+02   0.846825E-02
   0.141319E+04   0.288439E+04   0.756458E+02   0.668068E+02   0.126154E-01
   0.187206E+04   0.299707E+04   0.806468E+02   0.861683E+02   0.147526E-01
   0.131613E+04   0.382466E+04   0.722544E+02   0.248875E+02   0.955255E-02
   0.172844E+04   0.399673E+04   0.907734E+02   0.357671E+02   0.121957E-01
   0.153973E+04   0.356541E+04   0.852946E+02   0.546006E+02   0.126592E-01
   0.176294E+04   0.386624E+04   0.834221E+02   0.434570E+02   0.117578E-01
   0.790328E+03   0.350444E+04   0.104385E+03   0.574030E+02   0.148909E-01
   0.196204E+03   0.370553E+04   0.135211E+03   0.632771E+02   0.186607E-01
   0.394592E+03   0.394836E+04   0.132350E+03   0.371105E+02   0.171818E-01
   0.187611E+04   0.372860E+04   0.686648E+02   0.351027E+02   0.963964E-02
   0.147153E+04   0.395007E+04   0.869393E+02   0.297468E+02   0.114859E-01
   0.342524E+03   0.364812E+04   0.122467E+03   0.630262E+02   0.172166E-01
   0.680578E+03   0.388767E+04   0.114866E+03   0.474644E+02   0.155357E-01
   0.102161E+04   0.326242E+04   0.988149E+02   0.612654E+02   0.145333E-01
   0.934133E+03   0.333335E+04   0.108257E+03   0.619471E+02   0.155910E-01
   0.195253E+04   0.331963E+04   0.798980E+02   0.606826E+02   0.125412E-01
   0.101564E+04   0.330217E+04   0.109982E+03   0.727789E+02   0.164853E-01
   0.713211E+03   0.387175E+04   0.104290E+03   0.365279E+02   0.138128E-01
   0.182782E+04   0.380875E+04   0.776971E+02   0.277260E+02   0.103120E-01
   0.147218E+04   0.317286E+04   0.888306E+02   0.544699E+02   0.130251E-01
   0.753432E+03   0.390923E+04   0.817981E+02   0.353683E+02   0.111396E-01
   0.591152E+03   0.325103E+04   0.126756E+03   0.535676E+02   0.172013E-01
   0.379252E+04  -0.391278E+02   0.616008E+02   0.257253E+03   0.330657E-01
   0.380867E+04   0.851485E+02   0.667337E+02   0.237899E+03   0.308852E-01
   0.291551E+04  -0.690321E+01   0.937456E+02   0.275454E+03   0.363712E-01
   0.244902E+04   0.754050E+00   0.959963E+02   0.258486E+03   0.344670E-01
   0.404500E+04   0.825667E+02   0.617877E+02   0.256449E+03   0.329734E-01
   0.255437E+04   0.103387E+03   0.110382E+03   0.284135E+03   0.381028E-01
   0.275268E+04   0.124662E+03   0.916797E+02   0.252521E+03   0.335810E-01
   0.271549E+04   0.140082E+03   0.932037E+02   0.276203E+03   0.364381E-01
   0.293874E+04   0.195929E+03   0.768625E+02   0.230582E+03   0.303819E-01
   0.355555E+04   0.195947E+03   0.649966E+02   0.215472E+03   0.281327E-01
   0.377599E+04   0.223313E+03   0.545953E+02   0.215679E+03   0.278102E-01
   0.227493E+04   0.247767E+03   0.106661E+03   0.256976E+03   0.347790E-01
   0.240705E+04   0.230617E+03   0.126480E+03   0.265323E+03   0.367410E-01
